*******************************************************************************
 Revised: June 02, 2025                 Mars                            499 / 4
 
 PHYSICAL DATA (updated 2025-Jun-02):
  Vol. mean radius (km) = 3389.92+-0.04   Density (g/cm^3)      =  3.933(5+-4)
  Mass x10^23 (kg)      =    6.4171       Flattening, f         =  1/169.779
  Volume (x10^10 km^3)  =   16.318        Equatorial radius (km)=  3396.19
  Sidereal rot. period  =   24.622962 hr  Sid. rot. rate, rad/s =  0.0000708822 
  Mean solar day (sol)  =   88775.24415 s Polar gravity m/s^2   =  3.758
  Core radius (km)      = ~1700           Equ. gravity  m/s^2   =  3.71
  Geometric Albedo      =    0.150                                              

  GM (km^3/s^2)         = 42828.375662    Mass ratio (Sun/Mars) = 3098703.59
  GM 1-sigma (km^3/s^2) = +- 0.00028      Mass of atmosphere, kg= ~ 2.5 x 10^16
  Mean temperature (K)  =  210            Atmos. pressure (bar) =    0.0056 
  Obliquity to orbit    =   25.19 deg     Max. angular diam.    =  17.9"
  Mean sidereal orb per =    1.88081578 y Visual mag. V(1,0)    =  -1.52
  Mean sidereal orb per =  686.98 d       Orbital speed,  km/s  =  24.13
  Hill's sphere rad. Rp =  319.8          Escape speed, km/s    =   5.027
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         717         493         589
  Maximum Planetary IR (W/m^2)   470         315         390
  Minimum Planetary IR (W/m^2)    30          30          30
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Sat Dec 27 02:25:34 2025 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mars (499)                      {source: mar099}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2015-Jan-02 00:00:00.0000 TDB
Stop  time      : A.D. 2015-Apr-29 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2457024.833333333, A.D. 2015-Jan-02 08:00:00.0000,  2.038997796192828E+08, -3.828243936806784E+07, -5.814148924134934E+06,  5.403461114750596E+00,  2.589539843020633E+01,  4.097727709604158E-01,  6.922919256910350E+02,  2.075438980564687E+08,  5.205791702816609E-01,
2457024.875000000, A.D. 2015-Jan-02 09:00:00.0000,  2.039192123789205E+08, -3.818921224239797E+07, -5.812673181298574E+06,  5.392516340997105E+00,  2.589744832036656E+01,  4.100843440015769E-01,  6.922981829496401E+02,  2.075457739354063E+08,  5.215757769118361E-01,
2457024.916666667, A.D. 2015-Jan-02 10:00:00.0000,  2.039386057360656E+08, -3.809597774622595E+07, -5.811196316972740E+06,  5.381570839884436E+00,  2.589949315619905E+01,  4.103958217091552E-01,  6.923044521751292E+02,  2.075476534019254E+08,  5.225722689389172E-01,
2457024.958333333, A.D. 2015-Jan-02 11:00:00.0000,  2.039579596880802E+08, -3.800273589772763E+07, -5.809718331487017E+06,  5.370624599183841E+00,  2.590153294623754E+01,  4.107072121114754E-01,  6.923107333660308E+02,  2.075495364555850E+08,  5.235686296132466E-01,
2457025.000000000, A.D. 2015-Jan-02 12:00:00.0000,  2.039772742322760E+08, -3.790948671507576E+07, -5.808239225141380E+06,  5.359677605980484E+00,  2.590356768356840E+01,  4.110185223019691E-01,  6.923170265206695E+02,  2.075514230958827E+08,  5.245648443690841E-01,
2457025.041666667, A.D. 2015-Jan-02 13:00:00.0000,  2.039965493659356E+08, -3.781623021648827E+07, -5.806758998220427E+06,  5.348729857215084E+00,  2.590559735215656E+01,  4.113297537658038E-01,  6.923233316372643E+02,  2.075533133222846E+08,  5.255609101230473E-01,
2457025.083333333, A.D. 2015-Jan-02 14:00:00.0000,  2.040157850863494E+08, -3.772296642024139E+07, -5.805277651012704E+06,  5.337781360158349E+00,  2.590762193667651E+01,  4.116409029561989E-01,  6.923296487140602E+02,  2.075552071342646E+08,  5.265568339201334E-01,
2457025.125000000, A.D. 2015-Jan-02 15:00:00.0000,  2.040349813908504E+08, -3.762969534465473E+07, -5.803795183826778E+06,  5.326832131194087E+00,  2.590964142957680E+01,  4.119519624761061E-01,  6.923359777494342E+02,  2.075571045313362E+08,  5.275526304320353E-01,
2457025.166666667, A.D. 2015-Jan-02 16:00:00.0000,  2.040541382768377E+08, -3.753641700805169E+07, -5.802311596999243E+06,  5.315882188398811E+00,  2.591165583684641E+01,  4.122629252100651E-01,  6.923423187419484E+02,  2.075590055130681E+08,  5.285483135303400E-01,
2457025.208333333, A.D. 2015-Jan-02 17:00:00.0000,  2.040732557417623E+08, -3.744313142871115E+07, -5.800826890884021E+06,  5.304931541254742E+00,  2.591366517604749E+01,  4.125737892312831E-01,  6.923486716902731E+02,  2.075609100790620E+08,  5.295438864270966E-01,
2457025.250000000, A.D. 2015-Jan-02 18:00:00.0000,  2.040923337830840E+08, -3.734983862484446E+07, -5.799341065829206E+06,  5.293980184616549E+00,  2.591566946428255E+01,  4.128845597826611E-01,  6.923550365930325E+02,  2.075628182289052E+08,  5.305393378769478E-01,
2457025.291666667, A.D. 2015-Jan-02 19:00:00.0000,  2.041113723982231E+08, -3.725653861462532E+07, -5.797854122155456E+06,  5.283028104218944E+00,  2.591766870434664E+01,  4.131952454211536E-01,  6.923614134486587E+02,  2.075647299621277E+08,  5.315346501747431E-01,
2457025.333333333, A.D. 2015-Jan-02 20:00:00.0000,  2.041303715845536E+08, -3.716323141624402E+07, -5.796366060157500E+06,  5.272075290114133E+00,  2.591966288514439E+01,  4.135058514312160E-01,  6.923678022554053E+02,  2.075666452782059E+08,  5.325298124369809E-01,
2457025.375000000, A.D. 2015-Jan-02 21:00:00.0000,  2.041493313394315E+08, -3.706991704794359E+07, -5.794876880120829E+06,  5.261121742699341E+00,  2.592165198996732E+01,  4.138163775374100E-01,  6.923742030114622E+02,  2.075685641765972E+08,  5.335248250820810E-01,
2457025.416666667, A.D. 2015-Jan-02 22:00:00.0000,  2.041682516602339E+08, -3.697659552802397E+07, -5.793386582341261E+06,  5.250167472943164E+00,  2.592363600537768E+01,  4.141268185252418E-01,  6.923806157150863E+02,  2.075704866567791E+08,  5.345196984448517E-01,
2457025.458333333, A.D. 2015-Jan-02 23:00:00.0000,  2.041871325443912E+08, -3.688326687481657E+07, -5.791895167138919E+06,  5.239212498625927E+00,  2.592561492818777E+01,  4.144371666687903E-01,  6.923870403646957E+02,  2.075724127182773E+08,  5.355144477857005E-01,
2457025.500000000, A.D. 2015-Jan-03 00:00:00.0000,  2.042059739893988E+08, -3.678993110664002E+07, -5.790402634860098E+06,  5.228256836205799E+00,  2.592758876897005E+01,  4.147474160272981E-01,  6.923934769588793E+02,  2.075743423606688E+08,  5.365090845783255E-01,
2457025.541666667, A.D. 2015-Jan-03 01:00:00.0000,  2.042247759927922E+08, -3.669658824175493E+07, -5.788908985861542E+06,  5.217300490224737E+00,  2.592955754707679E+01,  4.150575672539212E-01,  6.923999254962895E+02,  2.075762755835494E+08,  5.375036068687530E-01,
2457025.583333333, A.D. 2015-Jan-03 02:00:00.0000,  2.042435385520964E+08, -3.660323829835974E+07, -5.787414220484911E+06,  5.206343450817147E+00,  2.593152127558460E+01,  4.153676275823255E-01,  6.924063859754690E+02,  2.075782123864826E+08,  5.384979994937936E-01,
2457025.625000000, A.D. 2015-Jan-03 03:00:00.0000,  2.042622616647891E+08, -3.650988129463308E+07, -5.785918339042395E+06,  5.195385704177484E+00,  2.593347995174808E+01,  4.156776048833528E-01,  6.924128583947577E+02,  2.075801527689703E+08,  5.394922462002022E-01,
2457025.666666667, A.D. 2015-Jan-03 04:00:00.0000,  2.042809453283091E+08, -3.641651724878683E+07, -5.784421341824962E+06,  5.184427243494611E+00,  2.593543356143912E+01,  4.159875026443913E-01,  6.924193427523481E+02,  2.075820967304709E+08,  5.404863397225182E-01,
2457025.708333333, A.D. 2015-Jan-03 05:00:00.0000,  2.042995895400901E+08, -3.632314617909049E+07, -5.782923229121216E+06,  5.173468073035918E+00,  2.593738208818825E+01,  4.162973187022665E-01,  6.924258390464150E+02,  2.075840442704371E+08,  5.414802842304850E-01,
2457025.750000000, A.D. 2015-Jan-03 06:00:00.0000,  2.043181942975999E+08, -3.622976810386473E+07, -5.781424001236102E+06,  5.162508206803890E+00,  2.593932552133136E+01,  4.166070465759990E-01,  6.924323472752403E+02,  2.075859953883539E+08,  5.424740925484197E-01,
2457025.791666667, A.D. 2015-Jan-03 07:00:00.0000,  2.043367595983668E+08, -3.613638304144805E+07, -5.779923658501165E+06,  5.151547663177041E+00,  2.594126386230855E+01,  4.169166786256859E-01,  6.924388674372813E+02,  2.075879500837587E+08,  5.434677797172086E-01,
2457025.833333333, A.D. 2015-Jan-03 08:00:00.0000,  2.043552854399794E+08, -3.604299101014885E+07, -5.778422201270556E+06,  5.140586455859179E+00,  2.594319712611110E+01,  4.172262106304423E-01,  6.924453995311420E+02,  2.075899083562331E+08,  5.444613537409457E-01,
2457025.875000000, A.D. 2015-Jan-03 09:00:00.0000,  2.043737718200515E+08, -3.594959202820963E+07, -5.776919629900718E+06,  5.129624583618453E+00,  2.594512533152021E+01,  4.175356460392354E-01,  6.924519435554352E+02,  2.075918702053612E+08,  5.454548070897135E-01,
2457025.916666667, A.D. 2015-Jan-03 10:00:00.0000,  2.043922187361685E+08, -3.585618611382178E+07, -5.775415944725187E+06,  5.118662033949398E+00,  2.594704848647439E+01,  4.178449929616050E-01,  6.924584995086135E+02,  2.075938356306790E+08,  5.464481229161533E-01,
2457025.958333333, A.D. 2015-Jan-03 11:00:00.0000,  2.044106261858679E+08, -3.576277328517608E+07, -5.773911146049256E+06,  5.107698794531912E+00,  2.594896658354163E+01,  4.181542581497073E-01,  6.924650673889333E+02,  2.075958046316640E+08,  5.474412872505066E-01,
2457026.000000000, A.D. 2015-Jan-03 12:00:00.0000,  2.044289941666570E+08, -3.566935356050958E+07, -5.772405234162491E+06,  5.096734862206643E+00,  2.595087960643848E+01,  4.184634431138079E-01,  6.924716471945430E+02,  2.075977772077608E+08,  5.484342967867536E-01,
2457026.041666667, A.D. 2015-Jan-03 13:00:00.0000,  2.044473226760535E+08, -3.557592695811748E+07, -5.770898209359629E+06,  5.085770245166983E+00,  2.595278754024832E+01,  4.187725438842147E-01,  6.924782389236218E+02,  2.075997533584239E+08,  5.494271592796727E-01,
2457026.083333333, A.D. 2015-Jan-03 14:00:00.0000,  2.044656117116197E+08, -3.548249349633656E+07, -5.769390071956234E+06,  5.074804959579804E+00,  2.595469037755090E+01,  4.190815531808454E-01,  6.924848425744866E+02,  2.076017330831484E+08,  5.504198891188403E-01,
2457026.125000000, A.D. 2015-Jan-03 15:00:00.0000,  2.044838612709825E+08, -3.538905319350715E+07, -5.767880822295303E+06,  5.063839023700371E+00,  2.595658812518443E+01,  4.193904638696999E-01,  6.924914581456338E+02,  2.076037163814837E+08,  5.514125003083473E-01,
2457026.166666667, A.D. 2015-Jan-03 16:00:00.0000,  2.045020713518214E+08, -3.529560606792137E+07, -5.766370460737001E+06,  5.052872446497100E+00,  2.595848080098799E+01,  4.196992742976775E-01,  6.924980856356709E+02,  2.076057032530123E+08,  5.524049957065083E-01,
2457026.208333333, A.D. 2015-Jan-03 17:00:00.0000,  2.045202419518211E+08, -3.520215213780604E+07, -5.764858987634204E+06,  5.041905222142375E+00,  2.596036842133802E+01,  4.200079899789593E-01,  6.925047250431502E+02,  2.076076936973001E+08,  5.533973636876750E-01,
2457026.250000000, A.D. 2015-Jan-03 18:00:00.0000,  2.045383730686269E+08, -3.510869142134989E+07, -5.763346403312391E+06,  5.030937336466565E+00,  2.596225098904039E+01,  4.203166194184309E-01,  6.925113763664338E+02,  2.076096877138563E+08,  5.543895866511047E-01,
2457026.291666667, A.D. 2015-Jan-03 19:00:00.0000,  2.045564646998380E+08, -3.501522393676179E+07, -5.761832708071480E+06,  5.019968779893266E+00,  2.596412849214236E+01,  4.206251676427417E-01,  6.925180396037071E+02,  2.076116853021367E+08,  5.553816541045868E-01,
2457026.333333333, A.D. 2015-Jan-03 20:00:00.0000,  2.045745168430374E+08, -3.492174970230363E+07, -5.760317902203083E+06,  5.008999553204303E+00,  2.596600091425758E+01,  4.209336342115826E-01,  6.925247147530956E+02,  2.076136864615794E+08,  5.563735666283163E-01,
2457026.375000000, A.D. 2015-Jan-03 21:00:00.0000,  2.045925294958304E+08, -3.482826873629273E+07, -5.758801986009574E+06,  4.998029667842434E+00,  2.596786824209761E+01,  4.212420136890280E-01,  6.925314018127939E+02,  2.076156911916431E+08,  5.573653348909595E-01,
2457026.416666667, A.D. 2015-Jan-03 22:00:00.0000,  2.046105026558771E+08, -3.473478105707739E+07, -5.757284959818427E+06,  4.987059141754045E+00,  2.596973047305243E+01,  4.215502983154007E-01,  6.925381007811610E+02,  2.076176994918360E+08,  5.583569742249044E-01,
2457026.458333333, A.D. 2015-Jan-03 23:00:00.0000,  2.046284363209018E+08, -3.464128668298981E+07, -5.755766823982593E+06,  4.976087990978998E+00,  2.597158761843707E+01,  4.218584824165177E-01,  6.925448116567248E+02,  2.076197113617166E+08,  5.593484957059239E-01,
2457026.500000000, A.D. 2015-Jan-04 00:00:00.0000,  2.046463304886685E+08, -3.454778563230394E+07, -5.754247578865130E+06,  4.965116219747590E+00,  2.597343969753990E+01,  4.221665667906009E-01,  6.925515344380750E+02,  2.076217268008621E+08,  5.603398972964143E-01,
2457026.541666667, A.D. 2015-Jan-04 01:00:00.0000,  2.046641851569273E+08, -3.445427792323124E+07, -5.752727224812547E+06,  4.954143817674416E+00,  2.597528672301835E+01,  4.224745588875898E-01,  6.925582691236848E+02,  2.076237458088149E+08,  5.613311635109695E-01,
2457026.583333333, A.D. 2015-Jan-04 02:00:00.0000,  2.046820003233819E+08, -3.436076357396585E+07, -5.751205762142282E+06,  4.943170771008568E+00,  2.597712869172834E+01,  4.227824665137838E-01,  6.925650157118265E+02,  2.076257683850572E+08,  5.623222781724884E-01,
2457026.625000000, A.D. 2015-Jan-04 03:00:00.0000,  2.046997759856970E+08, -3.426724260273612E+07, -5.749683191150904E+06,  4.932197073404955E+00,  2.597896558926966E+01,  4.230902929014295E-01,  6.925717742006276E+02,  2.076277945290271E+08,  5.633132343747067E-01,
2457026.666666667, A.D. 2015-Jan-04 04:00:00.0000,  2.047175121415345E+08, -3.417371502782834E+07, -5.748159512133539E+06,  4.921222729558221E+00,  2.598079739934113E+01,  4.233980356890630E-01,  6.925785445882011E+02,  2.076298242401594E+08,  5.643040365285664E-01,
2457026.708333333, A.D. 2015-Jan-04 05:00:00.0000,  2.047352087885912E+08, -3.408018086757852E+07, -5.746634725402089E+06,  4.910247753720120E+00,  2.598262411178330E+01,  4.237056883138326E-01,  6.925853268727684E+02,  2.076318575179207E+08,  5.652946975430945E-01,
2457026.750000000, A.D. 2015-Jan-04 06:00:00.0000,  2.047528659246252E+08, -3.398664014033890E+07, -5.745108831295181E+06,  4.899272164351888E+00,  2.598444572860181E+01,  4.240132431411041E-01,  6.925921210527276E+02,  2.076338943618307E+08,  5.662852325014889E-01,
2457026.791666667, A.D. 2015-Jan-04 07:00:00.0000,  2.047704835474546E+08, -3.389309286442890E+07, -5.743581830173736E+06,  4.888295974432430E+00,  2.598626226515724E+01,  4.243206963354496E-01,  6.925989271266222E+02,  2.076359347714530E+08,  5.672756488092283E-01,
2457026.833333333, A.D. 2015-Jan-04 08:00:00.0000,  2.047880616549193E+08, -3.379953905810253E+07, -5.742053722399440E+06,  4.877319182486448E+00,  2.598807374041288E+01,  4.246280514761338E-01,  6.926057450929973E+02,  2.076379787463511E+08,  5.682659388644283E-01,
2457026.875000000, A.D. 2015-Jan-04 09:00:00.0000,  2.048056002448303E+08, -3.370597873956231E+07, -5.740524508310756E+06,  4.866341775514806E+00,  2.598988016150391E+01,  4.249353168434666E-01,  6.926125749502361E+02,  2.076400262860405E+08,  5.692560855283412E-01,
2457026.916666667, A.D. 2015-Jan-04 10:00:00.0000,  2.048230993149500E+08, -3.361241192701384E+07, -5.738994188217739E+06,  4.855363741409681E+00,  2.599168152053139E+01,  4.252424990407651E-01,  6.926194166965261E+02,  2.076420773899778E+08,  5.702460750291293E-01,
2457026.958333333, A.D. 2015-Jan-04 11:00:00.0000,  2.048405588630123E+08, -3.351883863870830E+07, -5.737462762415707E+06,  4.844385077525479E+00,  2.599347780140198E+01,  4.255495993368115E-01,  6.926262703299498E+02,  2.076441320575881E+08,  5.712359043754005E-01,
2457027.000000000, A.D. 2015-Jan-04 12:00:00.0000,  2.048579788867623E+08, -3.342525889295618E+07, -5.735930231205640E+06,  4.833405792308388E+00,  2.599526898898101E+01,  4.258566136170856E-01,  6.926331358486225E+02,  2.076461902883064E+08,  5.722255814756803E-01,
2457027.041666667, A.D. 2015-Jan-04 13:00:00.0000,  2.048753593839912E+08, -3.333167270810813E+07, -5.734396594909841E+06,  4.822425902145501E+00,  2.599705507689429E+01,  4.261635345781052E-01,  6.926400132507991E+02,  2.076482520816096E+08,  5.732151207258274E-01,
2457027.083333333, A.D. 2015-Jan-04 14:00:00.0000,  2.048927003525544E+08, -3.323808010251480E+07, -5.732861853877600E+06,  4.811445425225438E+00,  2.599883607191679E+01,  4.264703551121602E-01,  6.926469025349127E+02,  2.076503174370279E+08,  5.742045361832367E-01,
2457027.125000000, A.D. 2015-Jan-04 15:00:00.0000,  2.049100017903592E+08, -3.314448109447943E+07, -5.731326008475330E+06,  4.800464369794467E+00,  2.600061199255501E+01,  4.267770739728896E-01,  6.926538036995076E+02,  2.076523863541249E+08,  5.751938300840574E-01,
2457027.166666667, A.D. 2015-Jan-04 16:00:00.0000,  2.049272636953153E+08, -3.305087570223783E+07, -5.729789059060216E+06,  4.789482729482676E+00,  2.600238285481957E+01,  4.270836969049210E-01,  6.926607167430628E+02,  2.076544588324445E+08,  5.761829904886714E-01,
2457027.208333333, A.D. 2015-Jan-04 17:00:00.0000,  2.049444860652928E+08, -3.295726394399192E+07, -5.728251005962633E+06,  4.778500490346377E+00,  2.600414866058502E+01,  4.273902322181904E-01,  6.926676416638718E+02,  2.076565348714753E+08,  5.771720001858931E-01,
2457027.250000000, A.D. 2015-Jan-04 18:00:00.0000,  2.049616688981148E+08, -3.286364583796369E+07, -5.726711849486873E+06,  4.767517642661274E+00,  2.600590939785338E+01,  4.276966850032089E-01,  6.926745784600469E+02,  2.076586144706513E+08,  5.781608484092520E-01,
2457027.291666667, A.D. 2015-Jan-04 19:00:00.0000,  2.049788121915908E+08, -3.277002140242977E+07, -5.725171589930300E+06,  4.756534188148726E+00,  2.600766505003656E+01,  4.280030543373989E-01,  6.926815271296480E+02,  2.076606976293908E+08,  5.791495365484981E-01,
2457027.333333333, A.D. 2015-Jan-04 20:00:00.0000,  2.049959159435543E+08, -3.267639065572159E+07, -5.723630227601981E+06,  4.745550138165786E+00,  2.600941560420853E+01,  4.283093348554505E-01,  6.926884876708084E+02,  2.076627843471343E+08,  5.801380750153502E-01,
2457027.375000000, A.D. 2015-Jan-04 21:00:00.0000,  2.050129801518932E+08, -3.258275361620016E+07, -5.722087762835566E+06,  4.734565511104804E+00,  2.601116105829941E+01,  4.286155186216671E-01,  6.926954600818225E+02,  2.076648746233704E+08,  5.811264795112820E-01,
2457027.416666667, A.D. 2015-Jan-04 22:00:00.0000,  2.050300048145612E+08, -3.248911030220807E+07, -5.720544195990888E+06,  4.723580322722029E+00,  2.601290142414235E+01,  4.289216001421536E-01,  6.927024443611577E+02,  2.076669684576397E+08,  5.821147608974144E-01,
2457027.458333333, A.D. 2015-Jan-04 23:00:00.0000,  2.050469899295478E+08, -3.239546073202898E+07, -5.718999527436038E+06,  4.712594576356338E+00,  2.601463672091726E+01,  4.292275806408714E-01,  6.927094405073343E+02,  2.076690658494985E+08,  5.831029164768122E-01,
2457027.500000000, A.D. 2015-Jan-05 00:00:00.0000,  2.050639354948293E+08, -3.230180492388426E+07, -5.717453757522676E+06,  4.701608261678408E+00,  2.601636696111496E+01,  4.295334675206650E-01,  6.927164485187587E+02,  2.076711667984691E+08,  5.840909309692902E-01,
2457027.541666667, A.D. 2015-Jan-05 01:00:00.0000,  2.050808415083331E+08, -3.220814289598081E+07, -5.715906886572745E+06,  4.690621364851431E+00,  2.601809214072960E+01,  4.298392685539412E-01,  6.927234683936326E+02,  2.076732713040124E+08,  5.850787881997850E-01,
2457027.583333333, A.D. 2015-Jan-05 02:00:00.0000,  2.050977079679501E+08, -3.211447466656084E+07, -5.714358914888276E+06,  4.679633880010426E+00,  2.601981224533328E+01,  4.301449867305358E-01,  6.927305001300168E+02,  2.076753793655471E+08,  5.860664815930131E-01,
2457027.625000000, A.D. 2015-Jan-05 03:00:00.0000,  2.051145348715694E+08, -3.202080025392421E+07, -5.712809842770644E+06,  4.668645812310372E+00,  2.602152725867138E+01,  4.304506194642492E-01,  6.927375437259620E+02,  2.076774909824886E+08,  5.870540158575018E-01,
2457027.666666667, A.D. 2015-Jan-05 04:00:00.0000,  2.051313222171167E+08, -3.192711967642012E+07, -5.711259670538643E+06,  4.657657176325188E+00,  2.602323717102056E+01,  4.307561600689489E-01,  6.927445991796295E+02,  2.076796061542859E+08,  5.880414040800204E-01,
2457027.708333333, A.D. 2015-Jan-05 05:00:00.0000,  2.051480700025794E+08, -3.183343295241127E+07, -5.709708398537930E+06,  4.646667990500389E+00,  2.602494198514982E+01,  4.310616009802644E-01,  6.927516664893585E+02,  2.076817248804410E+08,  5.890286612665512E-01,
2457027.750000000, A.D. 2015-Jan-05 06:00:00.0000,  2.051647782260044E+08, -3.173974010022648E+07, -5.708156027136002E+06,  4.635678267473534E+00,  2.602664171669550E+01,  4.313669385518324E-01,  6.927587456536324E+02,  2.076838471604993E+08,  5.900157946264798E-01,
2457027.791666667, A.D. 2015-Jan-05 07:00:00.0000,  2.051814468854585E+08, -3.164604113812720E+07, -5.706602556699935E+06,  4.624688005144155E+00,  2.602833638445039E+01,  4.316721766523735E-01,  6.927658366709300E+02,  2.076859729940045E+08,  5.910027961617565E-01,
2457027.833333333, A.D. 2015-Jan-05 08:00:00.0000,  2.051980759789782E+08, -3.155233608432602E+07, -5.705047987573279E+06,  4.613697190277143E+00,  2.603002599527856E+01,  4.319773236501590E-01,  6.927729395395678E+02,  2.076881023804524E+08,  5.919896486006874E-01,
2457027.875000000, A.D. 2015-Jan-05 09:00:00.0000,  2.052146655045509E+08, -3.145862495703941E+07, -5.703492320071079E+06,  4.602705811078044E+00,  2.603171054067715E+01,  4.322823859392955E-01,  6.927800542576659E+02,  2.076902353192790E+08,  5.929763384842323E-01,
